// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 008002103C
//  ProductCode: MTi-680G-8A1G6
//  Firmware Version: 1.2.2
//  Hardware Version: 1.0.0
// Device settings: 
//  Filter Profile: General_RTK(24.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
// PacketCounter FreeAcc_E FreeAcc_N FreeAcc_U
00303 -3.105861 3.217795 -2.171221
00304 -3.200432 3.188556 -2.217500
00305 -3.292956 3.162475 -2.213326
00306 -3.349970 3.157443 -2.295942
00307 -3.452688 3.136216 -2.267477
00308 -3.528915 3.165317 -2.321557
00309 -3.614828 3.170425 -2.295131
00310 -3.694947 3.204217 -2.286845
00311 -3.740127 3.185319 -2.229554
00312 -3.819830 3.197406 -2.207361
00313 -3.891031 3.206724 -2.208284
00314 -3.955927 3.203411 -2.130826
00315 -3.994145 3.192507 -2.103570
00316 -4.042797 3.201164 -2.052334
00317 -4.065236 3.229786 -1.989744
00318 -4.087391 3.238702 -1.948214
00319 -4.125787 3.245656 -1.884270
00320 -4.141904 3.221285 -1.851119
00321 -4.160987 3.230106 -1.782965
00322 -4.154140 3.237624 -1.739807
00323 -4.136198 3.211279 -1.677176
00324 -4.124716 3.190757 -1.640298
00325 -4.116796 3.196065 -1.574604
00326 -4.096749 3.183570 -1.539614
00327 -4.075379 3.154109 -1.516255
00328 -4.092227 3.133892 -1.462436
00329 -4.083402 3.130317 -1.408381
00330 -4.070009 3.119149 -1.387777
00331 -4.078119 3.115134 -1.355354
00332 -4.071794 3.105329 -1.326448
00333 -4.026567 3.090511 -1.334319
00334 -4.005988 3.051913 -1.320759
00335 -3.957309 3.021362 -1.341206
00336 -3.955024 3.002603 -1.353708
00337 -3.941707 2.938518 -1.377874
00338 -3.961589 2.862726 -1.427093
00339 -3.968812 2.787026 -1.481627
00340 -3.958364 2.725279 -1.527130
00341 -3.912839 2.694368 -1.568728
00342 -3.908720 2.666430 -1.637781
00343 -3.892130 2.574977 -1.724669
00344 -3.878884 2.463300 -1.817476
00345 -3.884284 2.372378 -1.915116
00346 -3.853120 2.309065 -1.964079
00347 -3.836882 2.188940 -1.996999
00348 -3.815577 2.111853 -1.994803
00349 -3.800169 2.026239 -2.015191
00350 -3.781791 1.943000 -2.045573
00351 -3.763761 1.902429 -2.098877
00352 -3.811261 1.765518 -2.044342
00353 -3.698823 1.725889 -2.184647
00354 -3.752855 1.646741 -2.127993
00355 -3.759052 1.547329 -2.181821
00356 -3.696909 1.465856 -2.191358
00357 -3.815650 1.372145 -2.121394
00358 -3.682438 1.371018 -2.137899
00359 -3.691349 1.226463 -2.121424
00360 -3.627657 1.145131 -2.133256
00361 -3.613087 1.087508 -2.079050
00362 -3.502914 1.008641 -2.063467
00363 -3.430198 0.998374 -2.059669
00364 -3.413053 0.929721 -2.081887
00365 -3.342313 0.875472 -2.044745
00366 -3.290588 0.757926 -2.020669
00367 -3.264413 0.705984 -1.998794
00368 -3.269535 0.650908 -1.948181
00369 -3.193120 0.589521 -1.840803
00370 -3.140930 0.519948 -1.785320
00371 -3.150234 0.467014 -1.705817
00372 -3.166372 0.413687 -1.671454
00373 -3.169379 0.336052 -1.626430
00374 -3.199656 0.308848 -1.608450
00375 -3.229919 0.220743 -1.538500
00376 -3.227707 0.178826 -1.463385
00377 -3.253517 0.139165 -1.371017
00378 -3.294771 0.111083 -1.223563
00379 -3.296370 0.055424 -1.175173
00380 -3.288120 0.047137 -1.083230
00381 -3.273431 0.007898 -1.046630
00382 -3.240995 -0.008997 -0.956669
00383 -3.154619 -0.079240 -0.921100
00384 -3.156617 -0.100373 -0.874167
00385 -3.151942 -0.192771 -0.856957
00386 -3.122170 -0.250642 -0.822754
00387 -3.148461 -0.324567 -0.709541
00388 -3.174057 -0.392075 -0.689375
00389 -3.175362 -0.450953 -0.622224
00390 -3.187685 -0.512784 -0.582210
00391 -3.227647 -0.584347 -0.588177
00392 -3.300416 -0.657242 -0.540013
00393 -3.297328 -0.749703 -0.535808
00394 -3.307664 -0.830220 -0.446603
00395 -3.352558 -0.916439 -0.391712
00396 -3.350230 -1.022819 -0.337377
00397 -3.328390 -1.119914 -0.336020
00398 -3.326191 -1.197383 -0.271101
00399 -3.331939 -1.308951 -0.250524
00400 -3.357184 -1.416098 -0.243423
00401 -3.367443 -1.468950 -0.230589
00402 -3.304780 -1.525789 -0.283353
00403 -3.263453 -1.578921 -0.187939
00404 -3.248891 -1.659395 -0.181252
00405 -3.156538 -1.715124 -0.151645
00406 -3.101873 -1.785890 -0.156928
00407 -3.036942 -1.866103 -0.122828
00408 -2.970289 -1.979883 -0.037571
00409 -2.933027 -2.006929 -0.026116
00410 -2.888919 -2.087948 0.085074
00411 -2.864578 -2.154783 0.045518
00412 -2.817177 -2.202622 0.112053
00413 -2.782519 -2.357622 0.091367
00414 -2.760284 -2.463302 0.173813
00415 -2.708803 -2.559807 0.202144
00416 -2.670302 -2.632996 0.258072
00417 -2.651195 -2.667356 0.305322
00418 -2.630938 -2.719149 0.337215
00419 -2.559154 -2.727331 0.361898
00420 -2.503457 -2.822181 0.363335
00421 -2.416972 -2.873615 0.519373
00422 -2.394040 -2.954059 0.582073
00423 -2.348306 -2.997206 0.742757
00424 -2.305912 -3.051976 0.867466
00425 -2.270524 -3.073007 0.957685
00426 -2.198976 -3.063697 1.033739
00427 -2.090669 -3.106851 1.111943
00428 -2.048275 -3.179666 1.172588
00429 -1.986016 -3.211962 1.163987
00430 -1.890329 -3.309948 1.224218
00431 -1.810089 -3.335174 1.363631
00432 -1.680165 -3.416465 1.445929
00433 -1.550931 -3.395071 1.591320
00434 -1.424301 -3.400628 1.701516
00435 -1.348859 -3.414580 1.771419
00436 -1.273633 -3.406431 1.864679
00437 -1.240572 -3.542202 1.880521
00438 -1.175582 -3.579449 1.948792
00439 -1.100583 -3.671396 1.943753
00440 -0.968951 -3.653346 2.004493
00441 -0.796917 -3.695614 2.107985
00442 -0.606735 -3.720601 2.188156
00443 -0.497713 -3.703310 2.295568
00444 -0.402146 -3.748939 2.303553
00445 -0.347761 -3.768933 2.350996
00446 -0.286306 -3.787940 2.351630
00447 -0.235094 -3.803473 2.354985
00448 -0.114018 -3.803480 2.387430
00449 0.023345 -3.801477 2.498784
00450 0.205963 -3.860667 2.609614
00451 0.309174 -3.879621 2.676056
00452 0.353976 -3.926768 2.603805
00453 0.400409 -3.919634 2.650132
00454 0.524207 -4.015610 2.690181
00455 0.607060 -4.074551 2.681960
00456 0.718148 -4.102188 2.680703
00457 0.848310 -4.165387 2.630874
00458 0.916246 -4.205286 2.679589
00459 0.989386 -4.240030 2.660577
00460 1.058092 -4.241962 2.701900
00461 1.161723 -4.232084 2.707314
00462 1.272244 -4.199787 2.782532
00463 1.378247 -4.207508 2.809096
00464 1.544774 -4.194964 2.900625
00465 1.678057 -4.203326 2.985050
00466 1.806594 -4.220801 3.045874
00467 1.893277 -4.222682 3.111168
00468 1.955511 -4.188571 3.133806
00469 1.977119 -4.140874 3.155582
00470 2.079457 -4.126864 3.212496
00471 2.148848 -4.120632 3.304345
00472 2.229722 -4.106241 3.376514
00473 2.267406 -4.098174 3.456587
00474 2.320736 -4.041259 3.477345
00475 2.358362 -4.010781 3.567594
00476 2.414309 -3.995873 3.628952
00477 2.460929 -3.907588 3.678562
00478 2.460712 -3.861355 3.719328
00479 2.491405 -3.848303 3.742028
00480 2.510165 -3.847983 3.806733
00481 2.511032 -3.865373 3.763262
00482 2.504611 -3.856163 3.744762
00483 2.514643 -3.858780 3.750241
00484 2.522496 -3.892023 3.757605
00485 2.531302 -3.878922 3.758349
00486 2.540634 -3.857794 3.742253
00487 2.578372 -3.847389 3.781882
00488 2.575617 -3.898728 3.744062
00489 2.332683 -3.676595 3.545717
00490 2.246309 -3.896154 4.114532
00491 2.756249 -4.188789 4.005726
00492 2.654757 -4.077133 3.350570
00493 2.394713 -4.288822 3.729880
00494 2.786527 -3.736077 3.860366
00495 3.093367 -3.496936 4.062218
00496 3.068760 -3.665982 3.959983
00497 2.870236 -3.966885 4.096075
00498 3.004246 -4.036934 3.783789
00499 3.018938 -4.004272 3.573518
00500 2.963365 -3.959940 3.685394
00501 3.042372 -3.804033 3.800920
00502 3.145205 -3.626539 3.837330
00503 3.126674 -3.590842 3.780799
00504 3.043918 -3.729069 3.808712
00505 3.057318 -3.822008 3.765421
00506 3.088890 -3.821310 3.725796
00507 3.063108 -3.750060 3.705448
00508 3.056374 -3.724208 3.725863
00509 3.077823 -3.637062 3.751501
00510 3.024220 -3.568315 3.701324
00511 2.990153 -3.580185 3.750649
00512 2.964980 -3.592033 3.715755
00513 2.952857 -3.571983 3.702798
00514 2.925396 -3.529747 3.701924
00515 2.872461 -3.498499 3.661961
00516 2.822239 -3.495353 3.664457
00517 2.789879 -3.462610 3.611969
00518 2.772440 -3.429770 3.559657
00519 2.733333 -3.414542 3.508755
00520 2.711582 -3.462268 3.431605
00521 2.671849 -3.458734 3.335127
00522 2.683569 -3.450043 3.285953
00523 2.666580 -3.453233 3.240966
00524 2.626782 -3.456636 3.209778
00525 2.604732 -3.451224 3.153431
00526 2.542142 -3.442159 3.105282
00527 2.491728 -3.445487 3.053828
00528 2.412522 -3.445344 2.981691
00529 2.368776 -3.461430 2.968960
00530 2.324871 -3.425536 2.918517
00531 2.231435 -3.422403 2.918085
00532 2.200830 -3.428517 2.843929
00533 2.130853 -3.432803 2.789618
00534 2.063644 -3.495489 2.783504
00535 1.927605 -3.556420 2.734625
00536 1.841228 -3.577879 2.759659
00537 1.716771 -3.618640 2.741185
00538 1.598515 -3.611837 2.751932
00539 1.463764 -3.623401 2.756247
00540 1.327627 -3.653508 2.809582
00541 1.229027 -3.672987 2.812356
00542 1.090269 -3.687874 2.820294
00543 0.982247 -3.712349 2.798470
00544 0.869207 -3.695881 2.770794
00545 0.776654 -3.691357 2.719105
00546 0.709293 -3.682276 2.677790
00547 0.643843 -3.682329 2.637411
00548 0.570396 -3.662004 2.584796
00549 0.505943 -3.666831 2.553356
00550 0.426415 -3.641855 2.487874
00551 0.385401 -3.656652 2.428721
00552 0.350572 -3.650866 2.360291
00553 0.295849 -3.647933 2.271014
00554 0.273037 -3.619884 2.216797
00555 0.227490 -3.597666 2.133908
00556 0.175318 -3.562345 2.051680
00557 0.163597 -3.514665 1.981187
00558 0.145633 -3.516860 1.921925
00559 0.096069 -3.497807 1.875436
00560 0.044051 -3.458428 1.856178
00561 -0.014374 -3.381950 1.819371
00562 -0.072666 -3.300175 1.795746
00563 -0.129704 -3.274614 1.782552
00564 -0.189777 -3.212004 1.800362
00565 -0.225050 -3.210039 1.810170
00566 -0.292366 -3.148231 1.769607
00567 -0.366456 -3.119430 1.714168
00568 -0.439195 -3.047616 1.699129
00569 -0.501064 -3.016495 1.669138
00570 -0.604638 -2.982317 1.662725
00571 -0.646146 -2.949888 1.623765
00572 -0.743937 -2.897246 1.627141
00573 -0.831652 -2.877896 1.622311
00574 -0.926137 -2.831544 1.640900
00575 -1.013688 -2.776957 1.606471
00576 -1.098426 -2.714043 1.639802
00577 -1.149212 -2.691771 1.624745
00578 -1.240656 -2.621791 1.619967
00579 -1.323721 -2.571788 1.583296
00580 -1.414317 -2.555963 1.512959
00581 -1.519854 -2.571229 1.474029
00582 -1.623281 -2.563649 1.374869
00583 -1.689107 -2.522689 1.313923
00584 -1.759407 -2.519513 1.221356
00585 -1.799538 -2.499139 1.177875
00586 -1.891443 -2.460970 1.111955
00587 -1.961489 -2.425341 1.046734
00588 -1.978724 -2.368560 0.963185
00589 -2.024642 -2.351913 0.901244
00590 -2.095880 -2.334153 0.753197
00591 -2.161081 -2.314219 0.692142
00592 -2.165635 -2.272783 0.654498
00593 -2.231834 -2.171966 0.542744
00594 -2.302539 -2.122941 0.457143
00595 -2.373261 -2.078528 0.384026
00596 -2.402076 -2.066681 0.268089
00597 -2.468463 -1.988945 0.184019
00598 -2.518425 -1.923180 0.121902
00599 -2.578074 -1.921592 0.074629
00600 -2.608417 -1.912259 -0.003383
00601 -2.631539 -1.878536 -0.044273
00602 -2.669171 -1.833875 -0.111212
00603 -2.760277 -1.784986 -0.102736
00604 -2.850457 -1.724052 -0.234347
00605 -2.944422 -1.636044 -0.343392
00606 -2.971769 -1.608055 -0.364324
00607 -3.037231 -1.521946 -0.349053
00608 -3.065792 -1.428154 -0.433154
00609 -3.141759 -1.372024 -0.505059
00610 -3.103595 -1.316017 -0.406457
00611 -3.142255 -1.226776 -0.433735
00612 -3.176336 -1.060852 -0.410836
00613 -3.190496 -1.011128 -0.470648
00614 -3.218890 -0.980617 -0.473113
00615 -3.241040 -0.886950 -0.540871
00616 -3.248628 -0.773853 -0.681447
00617 -3.318964 -0.657075 -0.634009
00618 -3.293756 -0.575475 -0.681067
00619 -3.317634 -0.469478 -0.688244
00620 -3.279725 -0.332977 -0.675268
00621 -3.359652 -0.276726 -0.684711
00622 -3.365790 -0.149368 -0.639124
00623 -3.385158 -0.106047 -0.848470
00624 -3.443444 -0.023608 -0.808919
00625 -3.442384 0.004083 -0.923725
00626 -3.407715 0.147870 -0.924501
00627 -3.456201 0.227370 -1.052136
00628 -3.516316 0.310294 -1.080027
00629 -3.527206 0.375354 -1.104438
00630 -3.493576 0.467008 -1.215271
00631 -3.572433 0.547008 -1.192499
00632 -3.593849 0.625435 -1.275382
00633 -3.592696 0.729128 -1.308103
00634 -3.649272 0.825508 -1.397157
00635 -3.653140 0.840157 -1.405717
00636 -3.642337 0.848495 -1.446988
00637 -3.638242 0.890038 -1.512742
00638 -3.739122 0.990631 -1.540540
00639 -3.752678 1.017264 -1.617070
00640 -3.818905 1.083758 -1.598789
00641 -3.858806 1.062353 -1.602908
00642 -3.887236 1.109463 -1.630650
00643 -3.892565 1.194372 -1.663325
00644 -3.911113 1.216240 -1.775887
00645 -3.966130 1.281415 -1.856264
00646 -4.032889 1.296661 -1.925006
00647 -4.054214 1.313146 -1.930333
00648 -4.068324 1.306464 -1.993579
00649 -4.094957 1.318332 -1.885394
00650 -4.071342 1.370770 -1.883886
00651 -4.018450 1.482112 -1.732133
00652 -4.028782 1.573817 -1.769406
00653 -4.010187 1.655235 -1.742746
00654 -4.052963 1.717810 -1.775882
00655 -4.024313 1.731927 -1.864102
00656 -3.984669 1.795488 -1.807616
00657 -3.917928 1.871330 -1.852241
00658 -3.905118 1.978561 -1.701892
00659 -3.782900 2.044041 -1.651914
00660 -3.748930 2.134681 -1.561780
00661 -3.829679 2.181891 -1.576275
00662 -3.799245 2.191640 -1.606813
00663 -3.787861 2.182020 -1.668960
00664 -3.812892 2.229367 -1.756808
00665 -3.842492 2.267967 -1.715516
00666 -3.782890 2.339932 -1.783017
00667 -3.776033 2.418278 -1.685945
00668 -3.759058 2.483019 -1.725474
00669 -3.784843 2.529874 -1.630698
00670 -3.761729 2.566484 -1.685625
00671 -3.719743 2.568488 -1.675726
00672 -3.696452 2.624747 -1.718896
00673 -3.667520 2.672555 -1.775172
00674 -3.650228 2.729350 -1.721760
00675 -3.628605 2.776709 -1.797033
00676 -3.583495 2.815020 -1.722642
00677 -3.555301 2.853776 -1.706686
00678 -3.517516 2.867518 -1.689204
00679 -3.553624 2.873119 -1.740696
00680 -3.621217 2.869066 -1.802798
00681 -3.688683 2.847634 -1.881989
00682 -3.750806 2.845477 -1.905791
00683 -3.715876 2.855941 -1.854558
00684 -3.647265 2.901906 -1.863498
00685 -3.600887 2.943220 -1.868493
00686 -3.607708 2.979252 -1.923222
00687 -3.585754 2.980502 -2.004511
00688 -3.577634 3.013782 -2.022711
00689 -3.479767 3.077806 -2.084345
00690 -3.384958 3.148409 -1.991953
00691 -3.123438 3.245408 -2.252212
00692 -3.078665 3.368868 -2.027779
00693 -3.118007 3.379258 -2.048750
00694 -3.062729 3.348836 -1.824662
00695 -2.984858 3.435380 -1.722220
00696 -3.005130 3.487168 -2.031786
00697 -3.034981 3.424419 -1.969650
00698 -2.834811 3.400340 -2.312444
00699 -2.794124 3.484301 -2.129668
00700 -2.697997 3.425612 -2.164354
00701 -2.602699 3.492729 -2.070539
00702 -2.658084 3.494220 -2.059236
00703 -2.569310 3.536438 -2.193030
00704 -2.603499 3.542695 -2.158955
00705 -2.477153 3.517444 -2.228591
00706 -2.379699 3.567587 -2.210595
00707 -2.308150 3.584305 -2.255761
00708 -2.268766 3.676708 -2.241430
00709 -2.217485 3.767790 -2.233369
00710 -2.071704 3.842097 -2.281979
00711 -2.050207 3.831686 -2.268885
00712 -1.984597 3.865014 -2.353448
00713 -1.935026 3.883117 -2.293099
00714 -1.868055 3.887296 -2.386441
00715 -1.892455 3.885529 -2.368862
00716 -1.881453 3.843069 -2.399325
00717 -1.833678 3.801964 -2.442994
00718 -1.813808 3.745348 -2.448441
00719 -1.775794 3.722066 -2.526236
00720 -1.775260 3.711079 -2.450742
00721 -1.739996 3.708019 -2.451416
00722 -1.556937 3.733026 -2.571470
00723 -1.303156 3.681223 -2.806798
00724 -1.215878 3.477099 -2.661860
00725 -1.178576 3.442545 -2.363139
00726 -1.104829 3.743384 -1.924511
00727 -1.077806 3.848394 -1.767650
00728 -1.248642 3.674514 -1.719556
00729 -1.216775 3.525889 -1.960963
00730 -1.045326 3.507749 -2.140315
00731 -0.943051 3.485786 -2.040299
00732 -0.846825 3.455378 -1.877641
00733 -0.744995 3.471788 -1.631985
00734 -0.675863 3.462852 -1.583623
00735 -0.699853 3.414356 -1.598722
00736 -0.693223 3.268085 -1.726860
00737 -0.588672 3.161915 -1.838133
00738 -0.533907 3.098251 -1.830141
00739 -0.484014 3.079878 -1.837922
00740 -0.457444 3.087608 -1.779493
00741 -0.349230 3.135675 -1.746442
00742 -0.321124 3.217466 -1.889126
00743 -0.392882 3.181361 -2.129550
00744 -0.427915 3.054687 -2.307887
00745 -0.364392 2.993265 -2.210637
00746 -0.234377 2.807974 -2.156981
00747 -0.187652 2.614100 -2.140616
00748 -0.276634 2.534125 -1.924389
00749 -0.192198 2.467616 -1.990520
00750 -0.125792 2.401519 -1.805994
00751 -0.172272 2.410453 -1.841121
00752 -0.245685 2.513993 -2.012422
00753 -0.190875 2.594323 -1.971979
00754 -0.081308 2.590352 -1.809617
00755 -0.023220 2.618922 -1.445604
00756 0.129399 2.665601 -1.210229
00757 0.205491 2.663594 -1.020691
00758 0.294025 2.594269 -1.078889
00759 0.363507 2.483669 -1.268036
00760 0.427584 2.412666 -1.364016
00761 0.584588 2.395000 -1.431838
00762 0.691914 2.329355 -1.313020
00763 0.763454 2.308165 -1.208969
00764 0.839707 2.319821 -1.081560
00765 0.899492 2.306422 -1.074994
00766 0.926908 2.238089 -1.157816
00767 0.974455 2.201862 -1.221080
00768 1.070204 2.156937 -1.342797
00769 1.169707 2.151882 -1.467455
00770 1.250888 2.087845 -1.548184
00771 1.323012 2.034654 -1.558648
00772 1.389335 2.030321 -1.549097
00773 1.404439 2.031615 -1.528963
00774 1.429689 2.010747 -1.508035
00775 1.448759 1.964746 -1.555065
00776 1.502173 1.889859 -1.696070
00777 1.593046 1.799699 -1.852519
00778 1.666351 1.675665 -1.864991
00779 1.766544 1.665569 -1.777369
00780 1.851833 1.683956 -1.618599
00781 1.872230 1.743098 -1.390859
00782 1.905738 1.808558 -1.270031
00783 2.061756 1.846428 -1.279315
00784 2.100065 1.837828 -1.069592
00785 2.116283 1.910470 -0.952501
00786 2.283824 2.141746 -0.880584
00787 2.349543 2.155441 -0.829600
00788 2.418463 2.101624 -0.799972
00789 2.551459 2.180719 -0.785108
00790 2.616473 2.242416 -0.682792
00791 2.619710 2.219480 -0.638181
00792 2.609815 2.165101 -0.551996
00793 2.721577 2.215811 -0.563129
00794 2.726639 2.214408 -0.517740
00795 2.769694 2.188092 -0.546488
00796 2.803576 2.191881 -0.574854
00797 2.865621 2.164742 -0.564784
00798 2.886159 2.156645 -0.617690
00799 2.864525 2.108478 -0.578758
00800 2.961216 2.098238 -0.536611
00801 2.950701 2.057043 -0.425655
00802 3.015644 2.112036 -0.357943
00803 3.000197 2.069146 -0.321759
00804 3.071191 2.080918 -0.307018
00805 3.133282 2.120131 -0.305664
00806 3.139484 2.140350 -0.263451
00807 3.273107 2.186119 -0.351301
00808 3.241596 2.076405 -0.199831
00809 3.331084 2.218658 -0.194595
00810 3.345797 2.225497 -0.144984
00811 3.233428 2.071586 0.211646
00812 3.219742 2.223675 0.161131
00813 3.309858 2.273061 0.114321
00814 3.402568 2.123781 0.022971
00815 3.376867 2.023220 0.070398
00816 3.489251 2.184026 0.202299
00817 3.474491 2.255642 0.342768
00818 3.361545 2.202018 0.427695
00819 3.401296 2.218394 0.419750
00820 3.444403 2.241927 0.464692
00821 3.469284 2.198201 0.397533
00822 3.457887 2.117955 0.373485
00823 3.502234 2.062902 0.362595
00824 3.546544 2.065022 0.369376
00825 3.506950 2.025511 0.385985
00826 3.533823 1.950838 0.416958
00827 3.545962 1.957802 0.439653
00828 3.598641 1.921438 0.421414
00829 3.604095 1.857248 0.374953
00830 3.653316 1.824215 0.312930
00831 3.723172 1.812231 0.307577
00832 3.728064 1.820587 0.272117
00833 3.743654 1.843347 0.247995
00834 3.713403 1.834463 0.237970
00835 3.734959 1.859086 0.238945
00836 3.737034 1.854324 0.252909
00837 3.674891 1.822517 0.248545
00838 3.717442 1.812141 0.240246
00839 3.690114 1.814000 0.217179
00840 3.741375 1.753395 0.127937
00841 3.722021 1.703230 0.104769
00842 3.674410 1.704235 0.115473
00843 3.704988 1.720571 0.104490
00844 3.621029 1.641662 0.103863
00845 3.720082 1.677655 0.093127
00846 3.628523 1.666673 0.025586
00847 3.449818 1.652981 0.091983
00848 3.596143 1.537003 0.134590
00849 3.381384 1.701083 0.033717
00850 3.291316 1.594581 0.079366
00851 3.522854 1.523505 0.230460
00852 3.439400 1.548013 0.220104
00853 3.345668 1.505974 0.187809
00854 3.422072 1.621227 0.227667
00855 3.397567 1.639207 0.240135
00856 3.382519 1.667105 0.267557
00857 3.314406 1.719692 0.332709
00858 3.310910 1.738295 0.324192
00859 3.322046 1.772793 0.376231
00860 3.264948 1.767780 0.361709
00861 3.229953 1.813039 0.390216
00862 3.234151 1.842987 0.409615
00863 3.213390 1.893854 0.456163
00864 3.178752 1.901145 0.519052
00865 3.191966 1.902271 0.569629
00866 3.228580 1.925943 0.610318
00867 3.216343 1.910597 0.600644
00868 3.234105 1.930508 0.606494
00869 3.216223 1.926900 0.618078
00870 3.242626 1.922012 0.644518
00871 3.277826 1.934254 0.672131
00872 3.278709 1.944395 0.680363
00873 3.271427 1.954071 0.706760
00874 3.261743 1.974479 0.717490
00875 3.274497 1.970109 0.771283
00876 3.255000 2.003713 0.811440
00877 3.285412 2.006168 0.821793
00878 3.291566 2.045924 0.857815
00879 3.318824 2.052933 0.837742
00880 3.141323 2.039442 0.844685
00881 3.341176 1.979316 0.882301
00882 3.331052 2.221082 0.874801
00883 3.283034 2.035191 0.801756
00884 3.399918 2.051919 0.896735
00885 3.201348 2.037237 0.815154
00886 3.291514 2.045626 0.883258
00887 3.379102 2.030617 0.731369
00888 3.236202 1.912735 0.547017
00889 3.350599 1.902835 0.500845
00890 3.310052 1.839474 0.535466
00891 3.353925 1.827710 0.592757
00892 3.322180 1.740100 0.619645
00893 3.312775 1.703379 0.555882
00894 3.386560 1.725616 0.619672
00895 3.535999 1.681422 0.467438
00896 3.374838 1.477592 0.293531
00897 3.435594 1.359227 0.393647
00898 3.625172 1.539918 0.201318
00899 3.478603 1.392780 0.135637
00900 3.594107 1.360368 -0.035859
00901 3.459004 1.481164 0.014098
00902 3.553225 1.332535 0.028688
00903 3.593947 1.325383 0.092847
00904 3.462618 1.232672 -0.092842
00905 3.437087 1.198225 -0.163910
00906 3.445835 1.145642 -0.162107
00907 3.388241 1.112153 -0.243638
00908 3.336320 1.089904 -0.203591
00909 3.288829 1.058990 -0.231829
00910 3.207410 1.182491 -0.157313
00911 3.150550 1.145192 -0.166697
00912 3.017447 1.119799 -0.156974
00913 2.953412 1.110654 -0.207597
00914 2.856324 1.093950 -0.172854
00915 2.834172 1.119163 -0.130665
00916 2.735143 1.101257 -0.098098
00917 2.709572 1.154308 -0.034754
00918 2.645490 1.177177 0.004703
00919 2.548100 1.155018 0.035521
00920 2.524765 1.163226 0.005580
00921 2.457949 1.123394 0.009834
00922 2.416291 1.159267 -0.031020
00923 2.399201 1.108882 -0.119256
00924 2.165406 1.148992 -0.018096
00925 2.213012 1.251216 -0.025865
00926 2.203723 1.243519 -0.097696
00927 2.023283 1.143002 -0.025117
00928 1.915357 1.077132 0.129418
00929 2.174079 1.270772 -0.284712
00930 1.941932 1.172816 -0.484932
00931 1.651946 1.023226 -0.321799
00932 1.994606 1.193597 -0.239202
00933 1.954577 1.231070 -0.166339
00934 1.655813 1.119554 -0.290706
00935 1.575238 1.162107 -0.449791
00936 1.835441 1.251986 -0.518375
00937 1.743455 1.261338 -0.632108
00938 1.529377 1.193616 -0.728824
00939 1.661495 1.255798 -0.731589
00940 1.700397 1.297249 -0.753704
00941 1.546068 1.254370 -0.781569
00942 1.624825 1.241755 -0.868834
00943 1.529157 1.198780 -0.925108
00944 1.507168 1.077916 -0.907161
00945 1.525025 1.038144 -1.015075
00946 1.341147 0.920755 -1.121497
00947 1.439919 0.996266 -1.115811
00948 1.374886 0.977803 -1.121999
00949 1.194849 0.946468 -1.210947
00950 1.171891 0.870512 -1.302832
00951 1.030517 0.826977 -1.323321
00952 0.975028 0.874655 -1.291246
00953 0.880818 0.806795 -1.192902
00954 0.829593 0.795889 -1.121914
00955 0.815708 0.764171 -1.212302
00956 0.742493 0.720274 -1.278092
00957 0.744672 0.706878 -1.348598
00958 0.762671 0.660040 -1.399083
00959 0.806039 0.652232 -1.387589
00960 0.861284 0.625883 -1.414727
00961 0.895086 0.624109 -1.362776
00962 0.935483 0.637964 -1.359664
00963 0.960331 0.630730 -1.294888
00964 1.036206 0.670032 -1.253851
00965 1.059563 0.672655 -1.221100
00966 1.147369 0.708306 -1.185005
00967 1.206150 0.723573 -1.191152
00968 1.234479 0.746917 -1.174960
00969 1.311668 0.759275 -1.155647
00970 1.331495 0.744870 -1.165661
00971 1.378509 0.748259 -1.157712
00972 1.396400 0.715537 -1.140501
00973 1.443403 0.718023 -1.065011
00974 1.459048 0.745549 -1.005094
00975 1.400324 0.763720 -0.882679
00976 1.340398 0.769173 -0.818687
00977 1.305286 0.736620 -0.822808
00978 1.280912 0.655580 -0.931374
00979 1.180439 0.560028 -0.968041
00980 1.065664 0.545997 -0.869631
00981 1.017564 0.701175 -0.888191
00982 1.014151 0.642090 -0.989604
00983 0.849494 0.421893 -0.898315
00984 0.814658 0.341429 -0.857635
00985 0.843233 0.426895 -0.753343
00986 0.787425 0.419630 -0.721276
00987 0.679451 0.299180 -0.748050
00988 0.724248 0.202616 -0.769600
00989 0.815602 0.183832 -0.763905
00990 0.805259 0.224598 -0.778149
00991 0.794295 0.175240 -0.803988
00992 0.831217 0.131746 -0.823909
00993 0.892370 0.093188 -0.886601
00994 0.916514 0.066538 -0.863465
00995 0.950292 0.030521 -0.858316
00996 1.020143 0.036737 -0.845740
00997 1.099457 0.037307 -0.859562
00998 1.099963 0.011810 -0.873835
00999 1.154320 0.000531 -0.918935
01000 1.218593 0.015391 -0.970432
01001 1.232306 0.029915 -0.980152
01002 1.239515 0.014802 -0.991656
01003 1.238682 0.021904 -0.937774
01004 1.239802 0.002995 -0.888735
01005 1.173016 -0.040729 -0.867402
01006 1.143524 -0.069698 -0.851408
01007 1.081969 -0.083243 -0.839373
01008 1.038136 -0.124682 -0.788027
