// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 008002103C
//  ProductCode: MTi-680G-8A1G6
//  Firmware Version: 1.2.2
//  Hardware Version: 1.0.0
// Device settings: 
//  Filter Profile: General_RTK(24.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
// PacketCounter FreeAcc_E FreeAcc_N FreeAcc_U Roll Pitch Yaw
14817 -0.095857 -0.138234 -0.175653 -62.251887 -32.990959 34.347653
14818 -0.065806 -0.117362 -0.171805 -62.334973 -33.039736 34.352960
14819 -0.061674 -0.132977 -0.165655 -62.418029 -33.088726 34.359697
14820 -0.039651 -0.164630 -0.192614 -62.501235 -33.138482 34.365475
14821 0.022435 -0.182075 -0.167383 -62.584982 -33.189166 34.375749
14822 0.041077 -0.201741 -0.170287 -62.669192 -33.240143 34.387908
14823 0.038509 -0.197248 -0.168947 -62.753947 -33.291863 34.402100
14824 0.058555 -0.154790 -0.172567 -62.838973 -33.344344 34.416067
14825 0.082748 -0.170324 -0.138984 -62.923965 -33.397349 34.434145
14826 0.123885 -0.142914 -0.133299 -63.009913 -33.450705 34.453690
14827 0.162352 -0.149754 -0.135159 -63.095584 -33.504375 34.474880
14828 0.205806 -0.144954 -0.109539 -63.182042 -33.559038 34.496393
14829 0.240393 -0.134842 -0.120014 -63.268263 -33.613281 34.520788
14830 0.278596 -0.138797 -0.114608 -63.355186 -33.667229 34.546953
14831 0.317074 -0.165924 -0.103737 -63.442010 -33.721653 34.574800
14832 0.335149 -0.170315 -0.075055 -63.528778 -33.776274 34.602150
14833 0.345316 -0.159511 -0.082952 -63.616452 -33.831373 34.634444
14834 0.383465 -0.158611 -0.063906 -63.703526 -33.886370 34.668660
14835 0.383599 -0.150433 -0.028343 -63.791133 -33.941074 34.705107
14836 0.395179 -0.129247 -0.015790 -63.879331 -33.996379 34.741980
14837 0.434256 -0.139085 -0.035231 -63.966888 -34.051199 34.782521
14838 0.518298 -0.123252 -0.018523 -64.055127 -34.105782 34.825379
14839 0.541074 -0.074631 -0.007773 -64.143405 -34.160082 34.871118
14840 0.568249 -0.033377 0.036210 -64.232015 -34.214065 34.916222
14841 0.571292 0.003103 0.044075 -64.321315 -34.267316 34.966033
14842 0.582711 0.045938 0.089708 -64.410882 -34.319907 35.017464
14843 0.600838 0.068112 0.114228 -64.500397 -34.371853 35.071121
14844 0.636774 0.105146 0.109591 -64.590289 -34.422526 35.123539
14845 0.654849 0.097252 0.145675 -64.680739 -34.472518 35.181429
14846 0.695449 0.115262 0.148751 -64.771276 -34.521314 35.240697
14847 0.704464 0.122143 0.157396 -64.862253 -34.569200 35.302114
14848 0.732639 0.174471 0.200096 -64.953681 -34.616103 35.363338
14849 0.723200 0.205866 0.226258 -65.046116 -34.661978 35.429642
14850 0.727291 0.234949 0.225160 -65.138757 -34.706885 35.497318
14851 0.751342 0.237315 0.232678 -65.231304 -34.749952 35.566913
14852 0.779360 0.236096 0.266524 -65.324626 -34.791823 35.637263
14853 0.804340 0.224034 0.278454 -65.418375 -34.832204 35.711453
14854 0.851739 0.243268 0.254850 -65.512657 -34.871748 35.788139
14855 0.844386 0.248542 0.300337 -65.607327 -34.909437 35.867181
14856 0.859088 0.285394 0.308713 -65.703067 -34.945360 35.947101
14857 0.904110 0.269530 0.305391 -65.799180 -34.980148 36.031100
14858 0.894950 0.277506 0.322132 -65.896194 -35.013622 36.117198
14859 0.925599 0.301208 0.354594 -65.993543 -35.045334 36.205883
14860 0.940613 0.284599 0.343828 -66.091136 -35.075319 36.294502
14861 0.945590 0.307629 0.346368 -66.189027 -35.103079 36.387090
14862 0.973204 0.296460 0.378635 -66.287343 -35.129030 36.481720
14863 1.016518 0.303645 0.372583 -66.385607 -35.153029 36.578423
14864 1.021983 0.314502 0.379543 -66.483598 -35.174803 36.674662
14865 1.020003 0.330393 0.387520 -66.581207 -35.194751 36.774170
14866 1.047090 0.346644 0.419438 -66.679107 -35.212500 36.874990
14867 1.091547 0.352756 0.430323 -66.776410 -35.227767 36.976900
14868 1.111306 0.360522 0.425035 -66.873247 -35.240825 37.077569
14869 1.113816 0.378093 0.452089 -66.969596 -35.251734 37.180656
14870 1.139874 0.376757 0.445681 -67.065779 -35.260065 37.284837
14871 1.142831 0.382761 0.460287 -67.161212 -35.265823 37.389378
14872 1.157325 0.404296 0.480216 -67.256063 -35.269282 37.492296
14873 1.157608 0.456163 0.471668 -67.350808 -35.270331 37.597869
14874 1.158453 0.455332 0.495119 -67.443286 -35.268038 37.701854
14875 1.161811 0.456020 0.505745 -67.534974 -35.262914 37.805678
14876 1.161668 0.471586 0.491744 -67.625709 -35.255241 37.907040
14877 1.176237 0.484782 0.472145 -67.714790 -35.244537 38.008781
14878 1.185720 0.478082 0.489798 -67.803031 -35.230789 38.109546
14879 1.203357 0.479798 0.488921 -67.889768 -35.214140 38.209554
14880 1.197894 0.469389 0.498487 -67.975253 -35.194408 38.306550
14881 1.211548 0.471862 0.469304 -68.059411 -35.171943 38.403493
14882 1.205353 0.462338 0.480764 -68.142276 -35.146298 38.499556
14883 1.215468 0.457224 0.479673 -68.223799 -35.117963 38.593836
14884 1.206810 0.450934 0.486350 -68.303495 -35.086495 38.685433
14885 1.215225 0.450470 0.495852 -68.381891 -35.052264 38.776670
14886 1.208302 0.446805 0.492986 -68.459067 -35.014955 38.866622
14887 1.196897 0.449597 0.465736 -68.534083 -34.974704 38.955329
14888 1.196367 0.422767 0.465143 -68.607319 -34.931496 39.040542
14889 1.230153 0.423241 0.442220 -68.679042 -34.885967 39.125470
14890 1.251012 0.390054 0.439252 -68.748456 -34.837404 39.208966
14891 1.270448 0.389822 0.408750 -68.816263 -34.785972 39.291077
14892 1.243435 0.401084 0.423655 -68.882131 -34.731966 39.370744
14893 1.224088 0.419269 0.427308 -68.947220 -34.675540 39.450656
14894 1.222045 0.428611 0.434049 -69.010794 -34.616278 39.529950
14895 1.222265 0.387217 0.422419 -69.072347 -34.554668 39.608258
14896 1.227553 0.371577 0.393196 -69.132232 -34.490123 39.683645
14897 1.185609 0.368430 0.387018 -69.191319 -34.423294 39.760708
14898 1.189435 0.357713 0.380455 -69.248246 -34.353344 39.836327
14899 1.163926 0.362525 0.363778 -69.302804 -34.281502 39.910731
14900 1.141224 0.360198 0.337232 -69.356494 -34.207110 39.983579
14901 1.101354 0.340885 0.340576 -69.408863 -34.130252 40.056780
14902 1.137286 0.309465 0.354963 -69.458860 -34.051111 40.128271
14903 1.132159 0.317162 0.297796 -69.508122 -33.969415 40.200183
14904 1.118772 0.306624 0.306799 -69.556377 -33.885796 40.271001
14905 1.081238 0.312388 0.269292 -69.603620 -33.799863 40.342352
14906 1.128388 0.299579 0.250447 -69.650117 -33.712396 40.414155
14907 1.093976 0.320754 0.284516 -69.695128 -33.622834 40.485210
14908 1.049519 0.324603 0.295839 -69.738476 -33.531646 40.555414
14909 1.059338 0.331421 0.262823 -69.780693 -33.437823 40.625776
14910 1.054401 0.331527 0.242807 -69.821689 -33.342185 40.695134
14911 1.025316 0.343430 0.265472 -69.861052 -33.244370 40.764457
14912 1.022796 0.329522 0.263631 -69.899128 -33.144412 40.832200
14913 0.996685 0.409774 0.219943 -69.935514 -33.042494 40.899232
14914 1.001821 0.386299 0.225580 -69.970895 -32.938351 40.964305
14915 0.985150 0.374348 0.227533 -70.004264 -32.832267 41.027705
14916 0.996127 0.344561 0.235220 -70.036265 -32.724006 41.089014
14917 0.982401 0.341768 0.198533 -70.066425 -32.613479 41.148945
14918 0.959787 0.365853 0.177976 -70.094915 -32.500540 41.207653
14919 0.897298 0.348626 0.179290 -70.122413 -32.385861 41.265165
14920 0.909266 0.312393 0.164380 -70.148393 -32.269339 41.321073
14921 0.901280 0.274753 0.145068 -70.172571 -32.151389 41.376129
14922 0.887558 0.253275 0.106349 -70.195395 -32.031537 41.430196
14923 0.897206 0.190659 0.095814 -70.216866 -31.910355 41.484462
14924 0.888172 0.196741 0.081959 -70.238225 -31.787820 41.538699
14925 0.838369 0.210197 0.073324 -70.257628 -31.663466 41.593011
14926 0.812891 0.212872 0.071620 -70.276539 -31.537941 41.647767
14927 0.804233 0.171807 0.054236 -70.295084 -31.411122 41.703341
14928 0.774494 0.147597 0.016079 -70.312287 -31.283635 41.759575
14929 0.759047 0.137249 0.016829 -70.329205 -31.154137 41.817473
14930 0.744913 0.140809 0.001670 -70.345211 -31.023968 41.875263
14931 0.703104 0.170873 -0.020995 -70.360911 -30.892805 41.934095
14932 0.682819 0.156217 -0.015174 -70.375888 -30.761268 41.994025
14933 0.630495 0.143760 -0.000864 -70.389895 -30.628855 42.055379
14934 0.603946 0.136655 -0.051131 -70.403590 -30.496011 42.117800
14935 0.620959 0.146372 -0.055153 -70.417344 -30.362184 42.181967
14936 0.594157 0.135548 -0.035707 -70.430748 -30.227417 42.247358
14937 0.561498 0.138557 -0.071423 -70.444489 -30.092034 42.314741
14938 0.562154 0.135072 -0.084072 -70.457176 -29.956673 42.382969
14939 0.546786 0.123442 -0.089001 -70.470007 -29.820540 42.453516
14940 0.508181 0.146084 -0.077132 -70.482493 -29.683932 42.525376
14941 0.479353 0.122226 -0.072004 -70.495560 -29.546559 42.598950
14942 0.442420 0.114892 -0.117492 -70.507940 -29.408677 42.674294
14943 0.450364 0.115247 -0.119267 -70.519337 -29.270414 42.750834
14944 0.455258 0.052113 -0.122414 -70.531192 -29.132170 42.828861
14945 0.438257 0.018493 -0.156606 -70.541725 -28.993168 42.907725
14946 0.406963 0.000339 -0.176864 -70.551756 -28.853929 42.987691
14947 0.385122 -0.001790 -0.177286 -70.561741 -28.714756 43.069037
14948 0.392283 -0.059077 -0.189497 -70.570522 -28.575263 43.151155
14949 0.381533 -0.089567 -0.203891 -70.578313 -28.436024 43.233990
14950 0.367954 -0.110389 -0.228061 -70.585714 -28.296263 43.317748
14951 0.366717 -0.148008 -0.226916 -70.592466 -28.156858 43.402203
14952 0.338324 -0.187026 -0.241885 -70.597800 -28.017209 43.486899
14953 0.304855 -0.165004 -0.250669 -70.601856 -27.877620 43.572417
14954 0.266461 -0.173193 -0.246733 -70.604731 -27.737730 43.656824
14955 0.238825 -0.183921 -0.243924 -70.607107 -27.597993 43.740229
14956 0.240149 -0.210885 -0.285921 -70.607489 -27.458434 43.823257
14957 0.247126 -0.226155 -0.303805 -70.606750 -27.319181 43.904092
14958 0.171536 -0.219898 -0.307590 -70.604201 -27.179843 43.982951
14959 0.154533 -0.215712 -0.299670 -70.599749 -27.041112 44.059793
14960 0.125722 -0.228458 -0.298737 -70.593626 -26.901581 44.134613
14961 0.086264 -0.272094 -0.304692 -70.585596 -26.762686 44.205896
14962 0.077630 -0.284488 -0.311717 -70.576161 -26.623470 44.274008
14963 0.056280 -0.305292 -0.313346 -70.564867 -26.484893 44.339205
14964 0.057539 -0.336016 -0.335057 -70.552455 -26.345920 44.402358
14965 -0.004619 -0.351742 -0.369114 -70.537860 -26.207541 44.461822
14966 -0.032888 -0.377213 -0.343151 -70.521605 -26.069565 44.518341
14967 -0.019291 -0.395069 -0.341966 -70.503686 -25.931977 44.571443
14968 -0.027094 -0.438262 -0.366570 -70.483914 -25.794592 44.622077
14969 -0.053633 -0.406501 -0.366294 -70.462381 -25.657243 44.668497
14970 -0.054021 -0.436126 -0.400671 -70.439308 -25.520713 44.711946
14971 0.008104 -0.481480 -0.372439 -70.414547 -25.384504 44.752672
14972 -0.006673 -0.495167 -0.354916 -70.388539 -25.249213 44.791147
14973 -0.034871 -0.479681 -0.362540 -70.360954 -25.114413 44.826449
14974 -0.010899 -0.489405 -0.352555 -70.331418 -24.980013 44.859290
14975 0.036462 -0.517047 -0.387781 -70.301092 -24.846394 44.890737
14976 0.036792 -0.519262 -0.377412 -70.268969 -24.713435 44.920634
14977 0.049766 -0.530945 -0.358754 -70.235141 -24.580882 44.948117
14978 0.084726 -0.543443 -0.354156 -70.200209 -24.449324 44.974010
14979 0.090154 -0.572170 -0.383683 -70.164326 -24.318290 44.998676
14980 0.112150 -0.578888 -0.376612 -70.126710 -24.188022 45.023071
14981 0.126903 -0.599841 -0.377010 -70.088115 -24.058709 45.046355
14982 0.151599 -0.592158 -0.370699 -70.047986 -23.930000 45.068638
14983 0.149940 -0.595954 -0.353211 -70.006768 -23.802580 45.090887
14984 0.187966 -0.577030 -0.358839 -69.964391 -23.675862 45.113999
14985 0.211281 -0.616528 -0.354659 -69.920432 -23.550172 45.135722
14986 0.243171 -0.603505 -0.348182 -69.875976 -23.424089 45.158024
14987 0.284865 -0.607629 -0.370318 -69.830106 -23.299160 45.181310
14988 0.301443 -0.600432 -0.353884 -69.783225 -23.175457 45.206611
14989 0.313644 -0.595562 -0.338509 -69.734616 -23.052297 45.231521
14990 0.353805 -0.616569 -0.351530 -69.685410 -22.929539 45.257258
14991 0.354954 -0.584485 -0.320518 -69.635079 -22.807217 45.284835
14992 0.363543 -0.566040 -0.339835 -69.583973 -22.686068 45.315703
14993 0.398673 -0.568389 -0.354217 -69.531517 -22.566102 45.347688
14994 0.429469 -0.591505 -0.349584 -69.478075 -22.447484 45.382161
14995 0.429274 -0.587581 -0.337013 -69.424136 -22.329059 45.418848
14996 0.426909 -0.576255 -0.349333 -69.369263 -22.212144 45.458685
14997 0.459192 -0.602859 -0.322905 -69.313291 -22.096031 45.500880
14998 0.485784 -0.610808 -0.341681 -69.256136 -21.980887 45.545921
14999 0.486767 -0.609352 -0.350246 -69.198451 -21.866737 45.593742
15000 0.500954 -0.600785 -0.361567 -69.139238 -21.753325 45.646442
15001 0.546165 -0.617607 -0.360135 -69.078758 -21.640855 45.701577
15002 0.541217 -0.618237 -0.374072 -69.017659 -21.529603 45.759433
15003 0.531311 -0.639071 -0.352468 -68.955262 -21.419674 45.820467
15004 0.526704 -0.642575 -0.350379 -68.891611 -21.310434 45.886425
15005 0.536868 -0.645016 -0.394003 -68.826529 -21.202099 45.953230
15006 0.494743 -0.696542 -0.396104 -68.759641 -21.095012 46.022213
15007 0.446689 -0.720540 -0.406889 -68.691962 -20.988981 46.093810
15008 0.443729 -0.781103 -0.411471 -68.622645 -20.883822 46.168473
15009 0.440150 -0.836854 -0.417612 -68.550953 -20.780141 46.242249
15010 0.401279 -0.830594 -0.444721 -68.477852 -20.677440 46.316781
15011 0.356683 -0.814966 -0.453629 -68.402481 -20.575725 46.392204
15012 0.350976 -0.802117 -0.427728 -68.325354 -20.475425 46.468651
15013 0.327706 -0.766306 -0.393113 -68.245718 -20.375831 46.542791
15014 0.325093 -0.741151 -0.407826 -68.164444 -20.277003 46.615388
15015 0.340419 -0.744000 -0.419212 -68.080832 -20.179348 46.686697
15016 0.347119 -0.700840 -0.420054 -67.995340 -20.082245 46.758715
15017 0.320120 -0.663743 -0.388033 -67.907577 -19.985425 46.825834
15018 0.298685 -0.596933 -0.377218 -67.817137 -19.889188 46.889992
15019 0.257866 -0.528673 -0.386038 -67.725152 -19.792921 46.951163
15020 0.257613 -0.513266 -0.358984 -67.631135 -19.696737 47.010854
15021 0.260515 -0.471942 -0.339461 -67.534533 -19.600184 47.064387
15022 0.221642 -0.441280 -0.349755 -67.436711 -19.503249 47.113474
15023 0.187340 -0.409218 -0.371654 -67.336577 -19.406295 47.158448
15024 0.195733 -0.432371 -0.339313 -67.235396 -19.308977 47.199897
15025 0.189326 -0.400954 -0.348436 -67.132014 -19.211365 47.234829
15026 0.147772 -0.398688 -0.341288 -67.027309 -19.113584 47.264770
15027 0.127643 -0.389154 -0.336703 -66.920597 -19.015207 47.289626
15028 0.124473 -0.375412 -0.350770 -66.812140 -18.916294 47.311584
15029 0.128119 -0.393055 -0.328470 -66.701970 -18.816464 47.326904
15030 0.140230 -0.400924 -0.332026 -66.590996 -18.716428 47.337585
15031 0.119024 -0.416775 -0.358484 -66.477489 -18.616257 47.343768
15032 0.084311 -0.442635 -0.358113 -66.362864 -18.515718 47.347513
15033 0.122671 -0.469749 -0.370477 -66.246569 -18.415059 47.345799
15034 0.118523 -0.496813 -0.402626 -66.129817 -18.314138 47.340422
15035 0.121598 -0.498324 -0.403636 -66.010883 -18.213041 47.331367
15036 0.104728 -0.586310 -0.392904 -65.890758 -18.111839 47.321999
15037 0.112948 -0.621501 -0.425591 -65.769255 -18.010525 47.306811
15038 0.001412 -0.628867 -0.416244 -65.647068 -17.910102 47.289145
15039 0.009036 -0.648594 -0.367076 -65.523127 -17.809784 47.269788
15040 0.038137 -0.727280 -0.403660 -65.398145 -17.710519 47.251564
15041 -0.028444 -0.748263 -0.462011 -65.271520 -17.612277 47.229698
15042 0.003460 -0.802713 -0.447658 -65.144001 -17.514632 47.206643
15043 0.060883 -0.843613 -0.438344 -65.015052 -17.417985 47.184086
15044 0.031465 -0.850185 -0.465240 -64.885114 -17.322566 47.163355
15045 -0.020294 -0.832762 -0.483985 -64.753995 -17.227749 47.139734
15046 -0.043157 -0.809812 -0.444530 -64.621677 -17.134699 47.116306
15047 -0.033142 -0.795470 -0.449559 -64.488323 -17.042954 47.093523
15048 -0.029244 -0.795214 -0.438354 -64.354515 -16.952777 47.073680
15049 0.017179 -0.862159 -0.492214 -64.219600 -16.863585 47.051189
15050 -0.131224 -0.851852 -0.499289 -64.084096 -16.776259 47.029111
15051 -0.119300 -0.880261 -0.460896 -63.947033 -16.689854 47.007555
15052 -0.072251 -0.925641 -0.495710 -63.809553 -16.605831 46.989981
15053 -0.104954 -0.927354 -0.535982 -63.671399 -16.522988 46.970925
15054 -0.132645 -0.924481 -0.482561 -63.532471 -16.442023 46.952502
15055 -0.121889 -0.928091 -0.468948 -63.391706 -16.362998 46.934874
15056 -0.154253 -0.929821 -0.491288 -63.250588 -16.286074 46.921301
15057 -0.168212 -0.903048 -0.470973 -63.108392 -16.210969 46.906217
15058 -0.177204 -0.903007 -0.438304 -62.965126 -16.138160 46.891914
15059 -0.164853 -0.929087 -0.493771 -62.820730 -16.066614 46.878383
15060 -0.106141 -0.902885 -0.483045 -62.675559 -15.997385 46.868837
15061 -0.145566 -0.855554 -0.474491 -62.529618 -15.929646 46.856717
15062 -0.143314 -0.835991 -0.434793 -62.382060 -15.863711 46.845363
15063 -0.150194 -0.755190 -0.440954 -62.233947 -15.798920 46.834028
15064 -0.199213 -0.714538 -0.396084 -62.085209 -15.735677 46.825652
15065 -0.191640 -0.709298 -0.422344 -61.935758 -15.673448 46.813541
15066 -0.146014 -0.701508 -0.443604 -61.785629 -15.612357 46.800794
15067 -0.087406 -0.687251 -0.440883 -61.634291 -15.552350 46.787199
15068 -0.105757 -0.658854 -0.467224 -61.482509 -15.492904 46.776029
15069 -0.099980 -0.635556 -0.409920 -61.329483 -15.434412 46.760500
15070 -0.093413 -0.604857 -0.407695 -61.175914 -15.376795 46.743495
15071 -0.099029 -0.574688 -0.427603 -61.020920 -15.319565 46.725424
15072 -0.102029 -0.573741 -0.394241 -60.864450 -15.262741 46.708593
15073 -0.107859 -0.545401 -0.387327 -60.707496 -15.206910 46.687182
15074 -0.120877 -0.551962 -0.390732 -60.549328 -15.150509 46.663629
15075 -0.115437 -0.533176 -0.367036 -60.390685 -15.094302 46.637823
15076 -0.122749 -0.540879 -0.391972 -60.230746 -15.038664 46.612740
15077 -0.137929 -0.539112 -0.391320 -60.070339 -14.982606 46.581831
15078 -0.161942 -0.514081 -0.392329 -59.908948 -14.926851 46.548078
15079 -0.191233 -0.462255 -0.355725 -59.747327 -14.870588 46.511894
15080 -0.211299 -0.415018 -0.360795 -59.584496 -14.813971 46.475562
15081 -0.231426 -0.396998 -0.330736 -59.421059 -14.758015 46.433897
15082 -0.213746 -0.369154 -0.328876 -59.257393 -14.701235 46.388938
15083 -0.227555 -0.334671 -0.324068 -59.093344 -14.644143 46.341451
15084 -0.256007 -0.317796 -0.302028 -58.928708 -14.586866 46.294767
15085 -0.243281 -0.317718 -0.315427 -58.763348 -14.529040 46.242737
15086 -0.251996 -0.308592 -0.283352 -58.598036 -14.471529 46.189127
15087 -0.296615 -0.303456 -0.306026 -58.433025 -14.413095 46.132737
15088 -0.334547 -0.303566 -0.288630 -58.267950 -14.354513 46.078641
15089 -0.368938 -0.294693 -0.250420 -58.102255 -14.295817 46.019233
15090 -0.430775 -0.314906 -0.255918 -57.936572 -14.237827 45.958567
15091 -0.418538 -0.325493 -0.261842 -57.770761 -14.179614 45.895839
15092 -0.459972 -0.296853 -0.255230 -57.605117 -14.122138 45.835435
15093 -0.495510 -0.284029 -0.244213 -57.439733 -14.064590 45.770318
15094 -0.471372 -0.283248 -0.236588 -57.274998 -14.007747 45.704646
15095 -0.475958 -0.254298 -0.231452 -57.109867 -13.950714 45.638108
15096 -0.527670 -0.262065 -0.243908 -56.945526 -13.894257 45.574212
15097 -0.520407 -0.244596 -0.212729 -56.781184 -13.838423 45.506060
15098 -0.522936 -0.256519 -0.201591 -56.617911 -13.782878 45.438365
15099 -0.547298 -0.277810 -0.221268 -56.454743 -13.727746 45.370246
15100 -0.522451 -0.223622 -0.209093 -56.291878 -13.673874 45.305172
15101 -0.547867 -0.244871 -0.208960 -56.129337 -13.620665 45.236952
15102 -0.399340 -0.340357 -0.136616 -55.967708 -13.568598 45.169243
15103 -0.565699 -0.204504 -0.186624 -55.806151 -13.517804 45.101852
15104 -0.596705 -0.127048 -0.216881 -55.645249 -13.467776 45.037582
15105 -0.454959 -0.210564 -0.169764 -55.484540 -13.418102 44.969688
15106 -0.478620 -0.233663 -0.137598 -55.324257 -13.368967 44.902356
15107 -0.490155 -0.199334 -0.215895 -55.164286 -13.320525 44.835069
15108 -0.412949 -0.220518 -0.210808 -55.004780 -13.272542 44.771737
15109 -0.443178 -0.177196 -0.178576 -54.846364 -13.226295 44.705334
15110 -0.480349 -0.188561 -0.139115 -54.687938 -13.179979 44.640383
15111 -0.407841 -0.159092 -0.152365 -54.530012 -13.134450 44.575442
15112 -0.389086 -0.162804 -0.195377 -54.372094 -13.090622 44.514926
15113 -0.403053 -0.164208 -0.172105 -54.214151 -13.046513 44.450666
15114 -0.381193 -0.130550 -0.153979 -54.056988 -13.003020 44.386815
15115 -0.405762 -0.105282 -0.164773 -53.899815 -12.960491 44.323732
15116 -0.359926 -0.092571 -0.134385 -53.743143 -12.918647 44.264232
15117 -0.355384 -0.099120 -0.165523 -53.586584 -12.877579 44.201487
15118 -0.374203 -0.024091 -0.155585 -53.430813 -12.836090 44.138484
15119 -0.363583 0.004961 -0.078646 -53.275834 -12.794977 44.076612
15120 -0.343177 0.031663 -0.076945 -53.121057 -12.754477 44.017737
15121 -0.316308 0.054166 -0.102078 -52.966701 -12.713758 43.955229
15122 -0.312955 0.123268 -0.068421 -52.812747 -12.672821 43.892390
15123 -0.310709 0.170715 -0.019543 -52.660133 -12.631107 43.828677
15124 -0.296842 0.197098 -0.006672 -52.507765 -12.589093 43.767718
15125 -0.278481 0.240360 -0.034697 -52.355487 -12.546423 43.702952
15126 -0.289701 0.274077 -0.024942 -52.204490 -12.502766 43.636775
15127 -0.255548 0.306961 -0.018182 -52.054713 -12.458245 43.569950
15128 -0.256224 0.344258 0.012349 -51.904958 -12.412365 43.504304
15129 -0.242729 0.358843 0.029135 -51.755867 -12.365392 43.434393
15130 -0.247053 0.328098 0.030077 -51.608237 -12.317061 43.363229
15131 -0.228538 0.333856 0.005570 -51.461992 -12.267099 43.290263
15132 -0.240760 0.264256 -0.019747 -51.315424 -12.215639 43.218459
15133 -0.230092 0.219106 -0.040574 -51.170090 -12.162722 43.142632
15134 -0.217492 0.186868 -0.045712 -51.025265 -12.108976 43.065595
15135 -0.250195 0.194632 -0.043186 -50.881482 -12.053814 42.987081
15136 -0.223547 0.177477 -0.019001 -50.738259 -11.998235 42.910378
15137 -0.249953 0.151944 -0.027758 -50.595414 -11.941004 42.829618
15138 -0.201841 0.104421 -0.043986 -50.452759 -11.883372 42.748385
15139 -0.191492 0.063908 -0.110832 -50.310300 -11.825282 42.666994
15140 -0.146081 0.043740 -0.114415 -50.168214 -11.766890 42.588306
15141 -0.103360 0.013451 -0.141794 -50.026080 -11.707964 42.506771
15142 -0.108793 0.014904 -0.136993 -49.884796 -11.649261 42.425394
15143 -0.127414 0.039832 -0.130590 -49.743829 -11.590465 42.344219
15144 -0.140311 0.045614 -0.122736 -49.603322 -11.531635 42.266836
15145 -0.160587 0.032510 -0.117507 -49.462441 -11.472432 42.187512
15146 -0.162731 -0.003963 -0.136339 -49.321970 -11.413270 42.108575
15147 -0.167614 -0.051853 -0.154544 -49.181680 -11.355081 42.031189
15148 -0.161235 -0.082074 -0.177149 -49.041706 -11.297648 41.958100
15149 -0.189145 -0.129859 -0.181371 -48.901732 -11.241075 41.882928
15150 -0.197976 -0.114797 -0.150410 -48.762170 -11.185709 41.810137
15151 -0.261433 -0.071269 -0.109169 -48.622324 -11.131560 41.739203
15152 -0.334983 -0.028604 -0.043093 -48.483213 -11.079141 41.673941
15153 -0.349776 -0.040902 -0.073750 -48.344203 -11.027871 41.607918
15154 -0.333122 -0.061874 -0.068048 -48.205672 -10.978744 41.544592
15155 -0.334903 -0.029844 -0.057698 -48.067365 -10.931549 41.484168
15156 -0.352553 0.002798 -0.030632 -47.930117 -10.886164 41.429325
15157 -0.388925 0.053989 -0.029750 -47.793199 -10.843014 41.374865
15158 -0.420792 0.087094 -0.019533 -47.657694 -10.801897 41.323462
15159 -0.448721 0.111754 0.045972 -47.522716 -10.762473 41.274420
15160 -0.482076 0.118158 0.077413 -47.388730 -10.725076 41.231088
15161 -0.492750 0.107750 0.048427 -47.256059 -10.690138 41.187891
15162 -0.509768 0.111855 0.053621 -47.124117 -10.656472 41.147514
15163 -0.527055 0.138527 0.114167 -46.992998 -10.624762 41.109693
15164 -0.536576 0.147624 0.149452 -46.862827 -10.595551 41.077599
15165 -0.545856 0.150146 0.143307 -46.733602 -10.568220 41.045136
15166 -0.539651 0.170293 0.132215 -46.605385 -10.542954 41.014331
15167 -0.539470 0.176644 0.152804 -46.478633 -10.519216 40.986506
15168 -0.530640 0.164526 0.157466 -46.352385 -10.497564 40.963100
15169 -0.518640 0.167815 0.158434 -46.227165 -10.477436 40.938595
15170 -0.523420 0.181087 0.172409 -46.102748 -10.459042 40.916152
15171 -0.527094 0.205072 0.175422 -45.979404 -10.442518 40.895932
15172 -0.506424 0.212706 0.193206 -45.856953 -10.426983 40.879853
15173 -0.490851 0.246533 0.204227 -45.735629 -10.412271 40.862518
15174 -0.491184 0.262527 0.217831 -45.615593 -10.398413 40.845908
15175 -0.521764 0.277548 0.231765 -45.496464 -10.386084 40.830531
15176 -0.530731 0.272731 0.233615 -45.378486 -10.375152 40.818236
15177 -0.524825 0.255586 0.221578 -45.261786 -10.364811 40.804637
15178 -0.532544 0.238361 0.220947 -45.146533 -10.354899 40.791475
15179 -0.571737 0.239542 0.238651 -45.032129 -10.345804 40.778968
15180 -0.640679 0.262386 0.287703 -44.919170 -10.337072 40.768941
15181 -0.702368 0.260000 0.341223 -44.807122 -10.329310 40.756857
15182 -0.782442 0.246461 0.355682 -44.696835 -10.321994 40.744267
15183 -0.800555 0.223655 0.365966 -44.587749 -10.315025 40.731462
15184 -0.836272 0.203558 0.336889 -44.480509 -10.308865 40.720724
15185 -0.845169 0.149214 0.316792 -44.374804 -10.303775 40.707128
15186 -0.855460 0.054039 0.278891 -44.271023 -10.299927 40.693385
15187 -0.928506 0.046636 0.323643 -44.169113 -10.297406 40.679684
15188 -1.014015 0.071578 0.408115 -44.068895 -10.296164 40.668128
15189 -1.127920 0.077679 0.472259 -43.970203 -10.297004 40.654365
15190 -1.175029 0.039080 0.460844 -43.873452 -10.298975 40.641165
